time;open;high;low;close;NV
2010-04-30T09:00:00+07:00;858.52624;878.0382;858.52624;873.16021;224723707
2010-05-03T09:00:00+07:00;873.16021;887.79418;863.40423;868.28222;-191595308
2010-05-04T09:00:00+07:00;878.0382;887.79418;868.28222;882.91619;233959069
2010-05-05T09:00:00+07:00;853.64825;868.28222;834.13629;834.13629;-292753777
2010-05-06T09:00:00+07:00;829.2583;829.2583;785.35639;824.38031;-498314879
2010-05-07T09:00:00+07:00;785.35639;809.74634;775.60041;809.74634;-411578334
2010-05-10T09:00:00+07:00;824.38031;839.01428;824.38031;839.01428;221028538
2010-05-11T09:00:00+07:00;839.01428;839.01428;814.62433;819.50232;-256811719
2010-05-12T09:00:00+07:00;819.50232;829.2583;814.62433;814.62433;-83548756
2010-05-14T09:00:00+07:00;819.50232;834.13629;809.74634;824.38031;127854915
2010-05-17T09:00:00+07:00;819.50232;819.50232;804.86835;814.62433;-133553984
2010-05-18T09:00:00+07:00;819.50232;834.13629;819.50232;829.2583;87223426
2010-05-19T09:00:00+07:00;814.62433;819.50232;790.23438;790.23438;-179987043
2010-05-20T09:00:00+07:00;804.86835;809.74634;785.35639;795.11237;161972451
2010-05-21T09:00:00+07:00;770.72242;775.60041;741.45448;765.84443;-380325707
2010-05-24T09:00:00+07:00;775.60041;790.23438;775.60041;775.60041;106401407
2010-05-25T09:00:00+07:00;751.21046;765.84443;746.33247;751.21046;-209071769
2010-05-26T09:00:00+07:00;765.84443;809.74634;765.84443;790.23438;211372922
2010-05-27T09:00:00+07:00;780.4784;819.50232;765.84443;814.62433;203270199
2010-05-31T09:00:00+07:00;819.50232;843.89227;819.50232;839.01428;187438883
2010-06-01T09:00:00+07:00;829.2583;839.01428;814.62433;814.62433;-83436005
2010-06-02T09:00:00+07:00;814.62433;829.2583;809.74634;819.50232;102665237
2010-06-03T09:00:00+07:00;829.2583;868.28222;829.2583;863.40423;249108751
2010-06-04T09:00:00+07:00;858.52624;863.40423;839.01428;853.64825;-55345541
2010-06-07T09:00:00+07:00;819.50232;839.01428;809.74634;834.13629;-93773254
2010-06-08T09:00:00+07:00;834.13629;858.52624;829.2583;853.64825;39155471
2010-06-09T09:00:00+07:00;853.64825;873.16021;843.89227;863.40423;101460847
2010-06-10T09:00:00+07:00;858.52624;868.28222;839.01428;843.89227;-36229061
2010-06-11T09:00:00+07:00;858.52624;868.28222;848.77026;848.77026;66769304
2010-06-14T09:00:00+07:00;858.52624;858.52624;848.77026;853.64825;43009518
2010-06-15T09:00:00+07:00;858.52624;868.28222;853.64825;853.64825;0
2010-06-16T09:00:00+07:00;873.16021;873.16021;858.52624;863.40423;107605796
2010-06-17T09:00:00+07:00;868.28222;878.0382;863.40423;868.28222;199851783
2010-06-18T09:00:00+07:00;868.28222;887.79418;868.28222;887.79418;137110777
2010-06-21T09:00:00+07:00;897.55016;907.30614;887.79418;892.67217;159722549
2010-06-22T09:00:00+07:00;892.67217;907.30614;887.79418;892.67217;0
2010-06-23T09:00:00+07:00;887.79418;897.55016;887.79418;892.67217;0
2010-06-24T09:00:00+07:00;897.55016;907.30614;897.55016;897.55016;108092677
2010-06-25T09:00:00+07:00;897.55016;936.57408;897.55016;921.94011;181985817
2010-06-28T09:00:00+07:00;931.69609;951.20805;926.8181;926.8181;67804567
2010-06-29T09:00:00+07:00;926.8181;946.33006;887.79418;892.67217;-191257054
2010-06-30T09:00:00+07:00;887.79418;907.30614;878.0382;907.30614;86024161
2010-07-01T09:00:00+07:00;892.67217;907.30614;882.91619;887.79418;-169321790
2010-07-02T09:00:00+07:00;882.91619;902.42815;878.0382;902.42815;95618277
2010-07-05T09:00:00+07:00;902.42815;902.42815;892.67217;892.67217;-66072296
2010-07-06T09:00:00+07:00;897.55016;902.42815;887.79418;892.67217;0
2010-07-07T09:00:00+07:00;897.55016;897.55016;882.91619;892.67217;0
2010-07-08T09:00:00+07:00;902.42815;907.30614;878.0382;878.0382;-94859768
2010-07-09T09:00:00+07:00;887.79418;917.06212;882.91619;907.30614;120213448
2010-07-12T09:00:00+07:00;907.30614;931.69609;907.30614;917.06212;85829409
2010-07-13T09:00:00+07:00;921.94011;965.84202;921.94011;956.08604;212700313
2010-07-14T09:00:00+07:00;965.84202;980.47599;931.69609;941.45207;-291672389
2010-07-15T09:00:00+07:00;941.45207;965.84202;936.57408;956.08604;74205769
2010-07-16T09:00:00+07:00;960.96403;975.598;956.08604;960.96403;50620234
2010-07-19T09:00:00+07:00;941.45207;956.08604;936.57408;951.20805;-82820997
2010-07-20T09:00:00+07:00;951.20805;960.96403;951.20805;951.20805;0
2010-07-21T09:00:00+07:00;956.08604;975.598;956.08604;970.72001;84799271
2010-07-22T09:00:00+07:00;965.84202;970.72001;956.08604;960.96403;-111347091
2010-07-23T09:00:00+07:00;970.72001;980.47599;965.84202;970.72001;74692650
2010-07-26T09:00:00+07:00;975.598;985.35398;965.84202;970.72001;0
2010-07-27T09:00:00+07:00;980.47599;990.23197;965.84202;975.598;116118524
2010-07-28T09:00:00+07:00;965.84202;990.23197;965.84202;965.84202;-135552758
2010-07-29T09:00:00+07:00;975.598;990.23197;970.72001;980.47599;73211507
2010-07-30T09:00:00+07:00;970.72001;980.47599;931.69609;965.84202;-99764452
2010-08-02T09:00:00+07:00;960.96403;960.96403;912.18413;921.94011;-293789040
2010-08-03T09:00:00+07:00;921.94011;931.69609;878.0382;882.91619;-408585298
2010-08-04T09:00:00+07:00;878.0382;907.30614;858.52624;897.55016;316800567
2010-08-05T09:00:00+07:00;907.30614;921.94011;902.42815;921.94011;261798404
2010-08-06T09:00:00+07:00;921.94011;926.8181;907.30614;917.06212;-124267372
2010-08-09T09:00:00+07:00;917.06212;931.69609;917.06212;931.69609;124820879
2010-08-10T09:00:00+07:00;931.69609;936.57408;926.8181;931.69609;0
2010-08-11T09:00:00+07:00;926.8181;936.57408;912.18413;917.06212;-59317464
2010-08-12T09:00:00+07:00;907.30614;912.18413;897.55016;907.30614;-159471421
2010-08-13T09:00:00+07:00;907.30614;912.18413;902.42815;912.18413;92527864
2010-08-16T09:00:00+07:00;912.18413;912.18413;887.79418;897.55016;-139837310
2010-08-18T09:00:00+07:00;902.42815;907.30614;887.79418;902.42815;111946723
2010-08-19T09:00:00+07:00;907.30614;951.20805;907.30614;946.33006;237105857
2010-08-20T09:00:00+07:00;941.45207;941.45207;926.8181;936.57408;-45828302
2010-08-23T09:00:00+07:00;926.8181;931.69609;917.06212;931.69609;-19710987
2010-08-24T09:00:00+07:00;931.69609;960.96403;931.69609;956.08604;194270590
2010-08-25T09:00:00+07:00;956.08604;960.96403;936.57408;956.08604;0
2010-08-26T09:00:00+07:00;956.08604;960.96403;926.8181;946.33006;-98821440
2010-08-27T09:00:00+07:00;936.57408;941.45207;912.18413;921.94011;-169895797
2010-08-30T09:00:00+07:00;926.8181;941.45207;917.06212;921.94011;0
2010-08-31T09:00:00+07:00;912.18413;926.8181;902.42815;907.30614;-111449592
2010-09-01T09:00:00+07:00;912.18413;936.57408;912.18413;936.57408;154131107
2010-09-02T09:00:00+07:00;946.33006;951.20805;917.06212;926.8181;-149144422
2010-09-03T09:00:00+07:00;926.8181;941.45207;921.94011;926.8181;0
2010-09-06T09:00:00+07:00;926.8181;931.69609;921.94011;931.69609;168788783
2010-09-07T09:00:00+07:00;926.8181;931.69609;926.8181;931.69609;0
2010-09-15T09:00:00+07:00;946.33006;999.98795;946.33006;985.35398;479710905
2010-09-16T09:00:00+07:00;980.47599;1043.88986;975.598;1043.88986;186008991
2010-09-17T09:00:00+07:00;1048.76785;1053.64584;1014.62192;1014.62192;-125943267
2010-09-20T09:00:00+07:00;1014.62192;1014.62192;985.35398;995.10996;-75661286
2010-09-21T09:00:00+07:00;995.10996;1004.86594;965.84202;970.72001;-297263832
2010-09-22T09:00:00+07:00;970.72001;980.47599;965.84202;970.72001;0
2010-09-23T09:00:00+07:00;970.72001;980.47599;960.96403;970.72001;0
2010-09-24T09:00:00+07:00;970.72001;980.47599;965.84202;975.598;211634300
2010-09-27T09:00:00+07:00;980.47599;999.98795;980.47599;990.23197;225169588
2010-09-28T09:00:00+07:00;985.35398;999.98795;970.72001;975.598;-206934618
2010-09-29T09:00:00+07:00;985.35398;990.23197;965.84202;975.598;0
2010-09-30T09:00:00+07:00;975.598;980.47599;960.96403;975.598;0
2010-10-01T09:00:00+07:00;975.598;985.35398;960.96403;980.47599;163504845
2010-10-04T09:00:00+07:00;990.23197;1019.49991;990.23197;1009.74393;358123940
2010-10-05T09:00:00+07:00;1014.62192;1034.13388;1004.86594;1034.13388;185112105
2010-10-06T09:00:00+07:00;1043.88986;1053.64584;1024.3779;1034.13388;0
2010-10-07T09:00:00+07:00;1029.25589;1048.76785;1004.86594;1043.88986;94659890
2010-10-08T09:00:00+07:00;1043.88986;1043.88986;1009.74393;1024.3779;-70777102
2010-10-11T09:00:00+07:00;1034.13388;1053.64584;1034.13388;1053.64584;120315949
2010-10-12T09:00:00+07:00;1053.64584;1068.27981;1043.88986;1053.64584;0
2010-10-13T09:00:00+07:00;1063.40182;1092.66976;1053.64584;1073.1578;155714751
2010-10-14T09:00:00+07:00;1092.66976;1097.54775;1043.88986;1048.76785;-93040371
2010-10-15T09:00:00+07:00;1039.01187;1039.01187;1019.49991;1024.3779;-94936643
2010-10-18T09:00:00+07:00;1019.49991;1039.01187;1019.49991;1019.49991;-50855987
2010-10-19T09:00:00+07:00;1043.88986;1043.88986;1019.49991;1034.13388;70659226
2010-10-20T09:00:00+07:00;1014.62192;1024.3779;1004.86594;1014.62192;-125220633
2010-10-21T09:00:00+07:00;1024.3779;1058.52383;1014.62192;1043.88986;114750132
2010-10-22T09:00:00+07:00;1043.88986;1058.52383;1039.01187;1058.52383;64924282
2010-10-25T09:00:00+07:00;1063.40182;1151.20564;1063.40182;1151.20564;180325297
2010-10-26T09:00:00+07:00;1151.20564;1156.08363;1097.54775;1121.9377;-147381400
2010-10-27T09:00:00+07:00;1121.9377;1141.44966;1097.54775;1117.05971;-68967956
2010-10-28T09:00:00+07:00;1117.05971;1117.05971;1092.66976;1102.42574;-73944391
2010-10-29T09:00:00+07:00;1112.18172;1160.96162;1102.42574;1112.18172;99390322
2010-11-01T09:00:00+07:00;1112.18172;1199.98554;1112.18172;1180.47358;214053329
2010-11-02T09:00:00+07:00;1170.7176;1190.22956;1165.83961;1180.47358;0
2010-11-03T09:00:00+07:00;1180.47358;1195.10755;1175.59559;1190.22956;89739831
2010-11-04T09:00:00+07:00;1190.22956;1195.10755;1165.83961;1165.83961;-119967445
2010-11-05T09:00:00+07:00;1185.35157;1195.10755;1165.83961;1180.47358;54786910
2010-11-08T09:00:00+07:00;1180.47358;1190.22956;1175.59559;1175.59559;-79120703
2010-11-09T09:00:00+07:00;1190.22956;1234.13147;1185.35157;1214.61951;128311046
2010-11-10T09:00:00+07:00;1209.74152;1229.25348;1209.74152;1219.4975;71960992
2010-11-11T09:00:00+07:00;1229.25348;1248.76544;1175.59559;1219.4975;0
2010-11-12T09:00:00+07:00;1214.61951;1214.61951;1160.96162;1170.7176;-131662836
2010-11-15T09:00:00+07:00;1170.7176;1170.7176;1107.30373;1146.32765;-81729359
2010-11-16T09:00:00+07:00;1146.32765;1185.35157;1136.57167;1156.08363;97063544
2010-11-18T09:00:00+07:00;1151.20564;1185.35157;1136.57167;1180.47358;104582010
2010-11-19T09:00:00+07:00;1180.47358;1180.47358;1146.32765;1160.96162;-127655038
2010-11-22T09:00:00+07:00;1160.96162;1160.96162;1141.44966;1156.08363;-84086888
2010-11-23T09:00:00+07:00;1151.20564;1156.08363;1117.05971;1131.69368;-126845278
2010-11-24T09:00:00+07:00;1131.69368;1136.57167;1092.66976;1102.42574;-225979348
2010-11-25T09:00:00+07:00;1112.18172;1131.69368;1112.18172;1117.05971;127701163
2010-11-26T09:00:00+07:00;1112.18172;1112.18172;1068.27981;1082.91378;-225861471
2010-11-29T09:00:00+07:00;1073.1578;1087.79177;1053.64584;1063.40182;-105822275
2010-11-30T09:00:00+07:00;1058.52383;1058.52383;1024.3779;1024.3779;-283702918
2010-12-01T09:00:00+07:00;1024.3779;1078.03579;1014.62192;1058.52383;310563367
2010-12-02T09:00:00+07:00;1082.91378;1097.54775;1073.1578;1092.66976;122950231
2010-12-03T09:00:00+07:00;1102.42574;1121.9377;1097.54775;1112.18172;133179854
2010-12-06T09:00:00+07:00;1117.05971;1126.81569;1112.18172;1121.9377;64719279
2010-12-08T09:00:00+07:00;1126.81569;1141.44966;1107.30373;1121.9377;0
2010-12-09T09:00:00+07:00;1121.9377;1121.9377;1073.1578;1092.66976;-175364238
2010-12-10T09:00:00+07:00;1087.79177;1087.79177;1058.52383;1073.1578;-160245305
2010-12-13T09:00:00+07:00;1073.1578;1078.03579;1043.88986;1058.52383;-152183583
2010-12-14T09:00:00+07:00;1058.52383;1068.27981;1043.88986;1043.88986;-218578758
2010-12-15T09:00:00+07:00;1053.64584;1053.64584;1034.13388;1048.76785;162013452
2010-12-16T09:00:00+07:00;1048.76785;1048.76785;990.23197;1009.74393;-423232724
2010-12-17T09:00:00+07:00;1004.86594;1019.49991;970.72001;999.98795;-442933462
2010-12-20T09:00:00+07:00;990.23197;990.23197;956.08604;975.598;-316944069
2010-12-21T09:00:00+07:00;975.598;1009.74393;975.598;1004.86594;309102724
2010-12-22T09:00:00+07:00;1009.74393;1024.3779;999.98795;1004.86594;0
2010-12-23T09:00:00+07:00;1004.86594;1004.86594;980.47599;1004.86594;0
2010-12-27T09:00:00+07:00;980.47599;999.98795;980.47599;995.10996;-47063442
2010-12-28T09:00:00+07:00;995.10996;1034.13388;995.10996;1034.13388;86490542
2010-12-29T09:00:00+07:00;1034.13388;1039.01187;1024.3779;1034.13388;0
2010-12-30T09:00:00+07:00;1039.01187;1039.01187;1014.62192;1024.3779;-117804669
2011-01-03T09:00:00+07:00;1034.13388;1048.76785;995.10996;1009.74393;-129822939
2011-01-04T09:00:00+07:00;1024.3779;1029.25589;985.35398;1004.86594;-285450564
2011-01-05T09:00:00+07:00;1004.86594;1039.01187;985.35398;1034.13388;243942689
2011-01-06T09:00:00+07:00;1039.01187;1043.88986;990.23197;1009.74393;-221961299
2011-01-07T09:00:00+07:00;999.98795;999.98795;946.33006;956.08604;-619691717
2011-01-10T09:00:00+07:00;951.20805;951.20805;882.91619;907.30614;-931679851
2011-01-11T09:00:00+07:00;921.94011;951.20805;907.30614;936.57408;479288087
2011-01-12T09:00:00+07:00;946.33006;975.598;946.33006;975.598;272368844
2011-01-13T09:00:00+07:00;985.35398;1004.86594;975.598;995.10996;319516850
2011-01-14T09:00:00+07:00;995.10996;1004.86594;965.84202;1004.86594;195610794
2011-01-17T09:00:00+07:00;995.10996;995.10996;960.96403;985.35398;-234410074
2011-01-18T09:00:00+07:00;985.35398;985.35398;965.84202;975.598;-129484685
2011-01-19T09:00:00+07:00;965.84202;965.84202;931.69609;936.57408;-258069922
2011-01-20T09:00:00+07:00;936.57408;941.45207;926.8181;931.69609;-131978027
2011-01-21T09:00:00+07:00;917.06212;921.94011;887.79418;917.06212;-341777555
2011-01-24T09:00:00+07:00;926.8181;965.84202;926.8181;951.20805;228962133
2011-01-25T09:00:00+07:00;956.08604;1014.62192;956.08604;1004.86594;426656266
2011-01-26T09:00:00+07:00;1004.86594;1043.88986;995.10996;1034.13388;300490058
2011-01-27T09:00:00+07:00;1034.13388;1053.64584;1004.86594;1024.3779;-295193307
2011-01-28T09:00:00+07:00;1024.3779;1024.3779;985.35398;995.10996;-165129489
2011-01-31T09:00:00+07:00;965.84202;965.84202;941.45207;946.33006;-389327878
2011-02-01T09:00:00+07:00;951.20805;960.96403;936.57408;956.08604;283210912
2011-02-02T09:00:00+07:00;960.96403;975.598;956.08604;960.96403;201748056
2011-02-04T09:00:00+07:00;965.84202;970.72001;951.20805;956.08604;-106278405
2011-02-07T09:00:00+07:00;965.84202;970.72001;941.45207;951.20805;-157490585
2011-02-08T09:00:00+07:00;951.20805;956.08604;941.45207;941.45207;-195182851
2011-02-09T09:00:00+07:00;941.45207;946.33006;897.55016;902.42815;-451177124
2011-02-10T09:00:00+07:00;892.67217;902.42815;882.91619;887.79418;-325351732
2011-02-11T09:00:00+07:00;892.67217;907.30614;887.79418;897.55016;194859973
2011-02-14T09:00:00+07:00;897.55016;912.18413;892.67217;907.30614;145895133
2011-02-16T09:00:00+07:00;907.30614;931.69609;902.42815;926.8181;227562992
2011-02-17T09:00:00+07:00;936.57408;946.33006;926.8181;936.57408;134668685
2011-02-18T09:00:00+07:00;936.57408;956.08604;931.69609;951.20805;296784638
2011-02-21T09:00:00+07:00;951.20805;960.96403;941.45207;956.08604;143504291
2011-02-22T09:00:00+07:00;936.57408;936.57408;921.94011;926.8181;-197676194
2011-02-23T09:00:00+07:00;926.8181;946.33006;921.94011;936.57408;158602723
2011-02-24T09:00:00+07:00;917.06212;931.69609;897.55016;907.30614;-151958081
2011-02-25T09:00:00+07:00;907.30614;926.8181;907.30614;921.94011;68821891
2011-02-28T09:00:00+07:00;917.06212;921.94011;902.42815;917.06212;-162003202
2011-03-01T09:00:00+07:00;921.94011;956.08604;921.94011;956.08604;237741364
2011-03-02T09:00:00+07:00;946.33006;956.08604;941.45207;956.08604;0
2011-03-03T09:00:00+07:00;956.08604;960.96403;946.33006;960.96403;231393975
2011-03-04T09:00:00+07:00;970.72001;1024.3779;970.72001;1024.3779;528942248
2011-03-07T09:00:00+07:00;1014.62192;1043.88986;1004.86594;1034.13388;291203446
2011-03-08T09:00:00+07:00;1034.13388;1034.13388;995.10996;1004.86594;-108026051
2011-03-09T09:00:00+07:00;1014.62192;1024.3779;985.35398;1004.86594;0
2011-03-10T09:00:00+07:00;995.10996;1004.86594;985.35398;1004.86594;0
2011-03-11T09:00:00+07:00;985.35398;1004.86594;975.598;1004.86594;0
2011-03-14T09:00:00+07:00;1004.86594;1034.13388;985.35398;1024.3779;135199129
2011-03-15T09:00:00+07:00;1014.62192;1014.62192;985.35398;995.10996;-129264307
2011-03-16T09:00:00+07:00;1004.86594;1004.86594;970.72001;995.10996;0
2011-03-17T09:00:00+07:00;975.598;985.35398;965.84202;985.35398;-110516831
2011-03-18T09:00:00+07:00;985.35398;985.35398;970.72001;975.598;-91771918
2011-03-21T09:00:00+07:00;985.35398;995.10996;970.72001;995.10996;72909128
2011-03-22T09:00:00+07:00;995.10996;1014.62192;985.35398;1014.62192;157180519
2011-03-23T09:00:00+07:00;1014.62192;1024.3779;995.10996;1014.62192;0
2011-03-24T09:00:00+07:00;1014.62192;1034.13388;1014.62192;1034.13388;215321782
2011-03-25T09:00:00+07:00;1043.88986;1053.64584;1034.13388;1043.88986;204623215
2011-03-28T09:00:00+07:00;1043.88986;1043.88986;1024.3779;1043.88986;0
2011-03-29T09:00:00+07:00;1034.13388;1053.64584;1014.62192;1043.88986;0
2011-03-30T09:00:00+07:00;1053.64584;1063.40182;1043.88986;1053.64584;101901602
2011-03-31T09:00:00+07:00;1073.1578;1131.69368;1073.1578;1121.9377;486834741
2011-04-01T09:00:00+07:00;1131.69368;1160.96162;1131.69368;1141.44966;221653795
2011-04-04T09:00:00+07:00;1151.20564;1160.96162;1121.9377;1131.69368;-209217833
2011-04-05T09:00:00+07:00;1131.69368;1131.69368;1102.42574;1121.9377;-126471148
2011-04-06T09:00:00+07:00;1112.18172;1170.7176;1102.42574;1160.96162;297063954
2011-04-07T09:00:00+07:00;1170.7176;1209.74152;1170.7176;1209.74152;303524094
2011-04-08T09:00:00+07:00;1219.4975;1248.76544;1209.74152;1229.25348;232267798
2011-04-11T09:00:00+07:00;1229.25348;1268.2774;1190.22956;1199.98554;-154013230
2011-04-12T09:00:00+07:00;1190.22956;1199.98554;1180.47358;1199.98554;0
2011-04-13T09:00:00+07:00;1190.22956;1219.4975;1180.47358;1209.74152;161483008
2011-04-14T09:00:00+07:00;1209.74152;1229.25348;1180.47358;1190.22956;-148647291
2011-04-15T09:00:00+07:00;1190.22956;1209.74152;1190.22956;1199.98554;77703623
2011-04-18T09:00:00+07:00;1209.74152;1219.4975;1199.98554;1219.4975;120702891
2011-04-19T09:00:00+07:00;1199.98554;1219.4975;1190.22956;1219.4975;0
2011-04-20T09:00:00+07:00;1229.25348;1287.78936;1229.25348;1287.78936;333961836
2011-04-21T09:00:00+07:00;1297.54534;1297.54534;1239.00946;1268.2774;-252714232
2011-04-25T09:00:00+07:00;1268.2774;1278.03338;1248.76544;1268.2774;0
2011-04-26T09:00:00+07:00;1258.52142;1268.2774;1239.00946;1258.52142;-101527473
2011-04-27T09:00:00+07:00;1258.52142;1287.78936;1258.52142;1278.03338;132895413
2011-04-28T09:00:00+07:00;1287.78936;1287.78936;1258.52142;1278.03338;0
2011-04-29T09:00:00+07:00;1278.03338;1287.78936;1229.25348;1258.52142;-192115502
2011-05-02T09:00:00+07:00;1268.2774;1287.78936;1268.2774;1278.03338;183989717
2011-05-03T09:00:00+07:00;1268.2774;1268.2774;1239.00946;1258.52142;-89401577
2011-05-04T09:00:00+07:00;1248.76544;1258.52142;1229.25348;1248.76544;-172678705
2011-05-05T09:00:00+07:00;1239.00946;1239.00946;1219.4975;1229.25348;-103587748
2011-05-06T09:00:00+07:00;1219.4975;1229.25348;1190.22956;1209.74152;-308579968
2011-05-09T09:00:00+07:00;1209.74152;1209.74152;1170.7176;1190.22956;-299339482
2011-05-10T09:00:00+07:00;1170.7176;1199.98554;1170.7176;1199.98554;159881426
2011-05-11T09:00:00+07:00;1209.74152;1229.25348;1199.98554;1229.25348;164686171
2011-05-12T09:00:00+07:00;1219.4975;1229.25348;1190.22956;1209.74152;-174795356
2011-05-13T09:00:00+07:00;1209.74152;1229.25348;1199.98554;1219.4975;146036072
2011-05-16T09:00:00+07:00;1199.98554;1219.4975;1180.47358;1199.98554;-130338008
2011-05-18T09:00:00+07:00;1209.74152;1248.76544;1209.74152;1239.00946;288558914
2011-05-19T09:00:00+07:00;1258.52142;1278.03338;1258.52142;1278.03338;369778330
2011-05-20T09:00:00+07:00;1268.2774;1278.03338;1258.52142;1278.03338;0
2011-05-23T09:00:00+07:00;1258.52142;1258.52142;1199.98554;1219.4975;-290778066
2011-05-24T09:00:00+07:00;1209.74152;1229.25348;1199.98554;1209.74152;-180863429
2011-05-25T09:00:00+07:00;1199.98554;1209.74152;1190.22956;1199.98554;-198908771
2011-05-26T09:00:00+07:00;1219.4975;1229.25348;1209.74152;1219.4975;124331435
2011-05-27T09:00:00+07:00;1219.4975;1229.25348;1209.74152;1219.4975;0
2011-05-30T09:00:00+07:00;1219.4975;1248.76544;1209.74152;1248.76544;171428190
2011-05-31T09:00:00+07:00;1258.52142;1268.2774;1229.25348;1239.00946;-188748336
2011-06-01T09:00:00+07:00;1248.76544;1268.2774;1219.4975;1219.4975;-180530300
2011-06-03T09:00:00+07:00;1229.25348;1268.2774;1219.4975;1268.2774;211198669
2011-06-06T09:00:00+07:00;1248.76544;1268.2774;1229.25348;1239.00946;-88912133
2011-06-07T09:00:00+07:00;1229.25348;1258.52142;1229.25348;1248.76544;97686239
2011-06-08T09:00:00+07:00;1239.00946;1258.52142;1229.25348;1248.76544;0
2011-06-09T09:00:00+07:00;1239.00946;1248.76544;1229.25348;1229.25348;-89880770
2011-06-10T09:00:00+07:00;1239.00946;1248.76544;1229.25348;1229.25348;0
2011-06-13T09:00:00+07:00;1229.25348;1229.25348;1199.98554;1219.4975;-94267823
2011-06-14T09:00:00+07:00;1219.4975;1239.00946;1209.74152;1229.25348;135255504
2011-06-15T09:00:00+07:00;1239.00946;1248.76544;1229.25348;1248.76544;151371261
2011-06-16T09:00:00+07:00;1239.00946;1239.00946;1199.98554;1199.98554;-157593086
2011-06-17T09:00:00+07:00;1219.4975;1219.4975;1190.22956;1209.74152;120579890
2011-06-20T09:00:00+07:00;1219.4975;1229.25348;1209.74152;1219.4975;82382805
2011-06-21T09:00:00+07:00;1229.25348;1248.76544;1219.4975;1239.00946;121899593
2011-06-22T09:00:00+07:00;1248.76544;1258.52142;1239.00946;1239.00946;0
2011-06-23T09:00:00+07:00;1239.00946;1248.76544;1229.25348;1239.00946;0
2011-06-24T09:00:00+07:00;1239.00946;1268.2774;1239.00946;1258.52142;118101923
2011-06-27T09:00:00+07:00;1248.76544;1258.52142;1239.00946;1248.76544;-76076416
2011-06-28T09:00:00+07:00;1258.52142;1258.52142;1239.00946;1248.76544;0
2011-06-30T09:00:00+07:00;1268.2774;1278.03338;1258.52142;1268.2774;207969881
2011-07-01T09:00:00+07:00;1287.78936;1317.0573;1278.03338;1307.30132;369063384
2011-07-04T09:00:00+07:00;1326.81328;1346.32524;1307.30132;1346.32524;238025805
2011-07-05T09:00:00+07:00;1346.32524;1356.08122;1297.54534;1307.30132;-110247765
2011-07-06T09:00:00+07:00;1297.54534;1297.54534;1268.2774;1287.78936;-128323858
2011-07-07T09:00:00+07:00;1297.54534;1317.0573;1287.78936;1297.54534;120959145
2011-07-08T09:00:00+07:00;1307.30132;1336.56926;1297.54534;1326.81328;146348701
2011-07-11T09:00:00+07:00;1326.81328;1336.56926;1307.30132;1336.56926;77437120
2011-07-12T09:00:00+07:00;1317.0573;1326.81328;1297.54534;1317.0573;-117650917
2011-07-13T09:00:00+07:00;1317.0573;1326.81328;1297.54534;1317.0573;0
2011-07-14T09:00:00+07:00;1317.0573;1317.0573;1297.54534;1317.0573;0
2011-07-15T09:00:00+07:00;1307.30132;1346.32524;1307.30132;1317.0573;0
2011-07-18T09:00:00+07:00;1317.0573;1317.0573;1287.78936;1307.30132;-107690360
2011-07-19T09:00:00+07:00;1287.78936;1297.54534;1287.78936;1297.54534;-121453713
2011-07-20T09:00:00+07:00;1307.30132;1317.0573;1287.78936;1297.54534;0
2011-07-21T09:00:00+07:00;1297.54534;1317.0573;1278.03338;1297.54534;0
2011-07-22T09:00:00+07:00;1307.30132;1307.30132;1268.2774;1297.54534;0
2011-07-25T09:00:00+07:00;1287.78936;1297.54534;1268.2774;1287.78936;-141021199
2011-07-26T09:00:00+07:00;1278.03338;1317.0573;1278.03338;1297.54534;216121291
2011-07-27T09:00:00+07:00;1297.54534;1356.08122;1297.54534;1346.32524;355246218
2011-07-28T09:00:00+07:00;1336.56926;1336.56926;1307.30132;1326.81328;-183115894
2011-07-29T09:00:00+07:00;1336.56926;1356.08122;1317.0573;1346.32524;203977457
2011-08-01T09:00:00+07:00;1356.08122;1404.86112;1356.08122;1404.86112;287008583
2011-08-02T09:00:00+07:00;1395.10514;1414.6171;1375.59318;1414.6171;157259957
2011-08-03T09:00:00+07:00;1395.10514;1404.86112;1375.59318;1404.86112;-149000920
2011-08-04T09:00:00+07:00;1385.34916;1395.10514;1356.08122;1385.34916;-179392536
2011-08-05T09:00:00+07:00;1287.78936;1326.81328;1278.03338;1297.54534;-457429699
2011-08-08T09:00:00+07:00;1278.03338;1278.03338;1219.4975;1268.2774;-567959343
2011-08-09T09:00:00+07:00;1180.47358;1297.54534;1170.7176;1229.25348;-513005869
2011-08-10T09:00:00+07:00;1287.78936;1297.54534;1268.2774;1278.03338;391370216
2011-08-11T09:00:00+07:00;1268.2774;1287.78936;1248.76544;1258.52142;-264350685
2011-08-12T09:00:00+07:00;1278.03338;1287.78936;1248.76544;1268.2774;223988261
2011-08-15T09:00:00+07:00;1278.03338;1297.54534;1258.52142;1287.78936;122030282
2011-08-16T09:00:00+07:00;1297.54534;1326.81328;1287.78936;1307.30132;278080725
2011-08-18T09:00:00+07:00;1307.30132;1336.56926;1307.30132;1336.56926;187666948
2011-08-19T09:00:00+07:00;1287.78936;1297.54534;1229.25348;1248.76544;-369042884
2011-08-22T09:00:00+07:00;1248.76544;1258.52142;1199.98554;1239.00946;-247519982
